51352725186,ffb,294,122
51352727215,bbf,159,70
51352748364,cge,124,97
51352767560,aag,280,165
51352792034,ecf,142,26
51352836417,aca,97,410
51352850948,eea,108,88
51352853027,eef,222,95
51352859072,abb,183,176
51352911998,afa,238,56
51352927869,edc,283,61
51352928610,fdf,72,241
51352959044,bdc,204,120
51352959768,ceg,219,83
51352961434,cga,81,26
51352978301,ged,271,336
51352986366,edd,161,106
51352988274,adb,159,177
51352996002,ffe,166,94
51353019405,eed,186,25
51353034921,baa,99,271
51353052583,gdc,220,67
51353053468,ecd,6,168
51353078249,gcf,100,77
51353087080,cab,156,393
51353113260,bgc,43,109
51353118003,aea,173,27
51353127011,ffa,30,115
51353129248,fab,67,231
51353138049,dag,108,209
51353155996,fae,39,16
51353162110,cgd,98,43
51353182848,fbc,182,89
51353197776,ggg,278,23
51353264971,ddc,215,219
51353281176,agf,53,23
51353281779,ddf,246,195
51353296526,baf,234,168
51353296729,ccg,3,521
51353365716,agc,21,38
51353380025,adb,274,201
51353389456,adg,187,228
51353414295,bab,25,216
51353420537,bdg,115,213
51353430957,cbe,200,10
51353437135,efe,37,128
51353449162,ceg,260,98
51353469691,ddd,163,101
51353494902,dcd,121,127
51353497160,gec,91,209
51353506458,fed,87,42
51353508271,fcg,181,205
51353521155,eff,283,5
51353543415,cfa,161,256
51353558097,gef,54,168
51353559547,ead,248,5
51353569715,fad,11,214
51353585605,cgc,283,91
51353609961,cdd,284,115
51353623101,deg,160,141
51353646374,agd,84,100
51353707051,acb,125,143
51353725747,fba,7,47
51353732161,ecd,262,194
51353733883,ebc,251,173
51353764444,gba,235,130
51353784317,aee,109,251
51353784558,bgg,44,22
51353784989,eda,267,257
51353787006,aec,252,193
51353827467,dca,8,32
51353844188,bec,252,154
51353853747,fec,49,201
51353857886,faa,113,148
51353864551,ffb,120,140
51353882141,ded,57,11
51353911592,cdg,149,236
51353960010,gac,34,316
51353966039,gee,117,215
51353983097,dbf,48,202
51353990070,bbc,29,30
51353994369,dce,91,77
51354001213,ecb,70,119
51354025831,ddg,128,291
51354028370,dac,41,95
51354036296,bdd,9,296
51354041268,ece,257,129
51354042981,dfb,252,105
51354044579,ggb,69,340
51354070574,fgf,150,270
51354072106,bdf,265,11
51354085000,eag,52,75
51354098802,aeb,12,7
51354110059,dea,101,135
51354127932,bda,26,188
51354138191,egg,103,5
51354160915,fcg,80,223
51354170286,ece,271,123
51354176633,cea,201,51
51354199397,gfg,23,255
51354243211,cfb,229,22
51354258472,bfg,80,163
51354286080,gef,267,136
51354288253,dab,29,72
51354296993,bab,117,222
51354339727,dfc,122,170
51354363780,feb,123,5
51354367034,fdb,119,291
51354375091,fbe,216,182
51354384968,bgb,198,14
51354385225,deb,240,115
51354392680,dde,102,190
51354397684,dgf,201,49
51354412736,ege,128,260
51354414745,afd,275,250
51354415760,acc,76,27
51354428521,aad,112,234
51354433324,gee,121,191
51354453148,egd,148,360
51354453641,fea,10,62
51354455464,gdf,202,116
51354460377,eab,111,184
51354485873,bfa,59,210
51354506655,aab,230,19
51354517788,afg,174,198
51354518533,agf,188,23
51354521502,eca,265,204
51354555747,gcf,143,83
51354562239,dfb,231,99
51354564973,gaf,22,179
51354600683,gec,187,202
51354609682,baf,264,157
51354621464,ecg,281,341
51354631143,gcg,169,40
51354634936,edb,63,62
51354652538,fdc,116,30
51354661187,deg,153,125
51354706380,eee,241,33
51354707848,aff,202,314
51354735927,gdc,288,53
51354746632,ade,16,26
51354789231,dgg,164,132
51354814036,fee,155,267
51354855126,fcd,239,34
51354855541,efa,131,8
51354861007,bae,63,142
51354922838,cdc,244,103
51354931646,cbd,232,46
51354935104,bgd,152,171
51354940154,cga,175,30
51354965181,aef,56,93
51354967744,eba,183,346
51355003844,beb,66,85
51355004187,eef,242,102
51355004573,dab,195,74
51355027764,fbb,212,140
51355027807,afe,269,132
51355037298,ecg,121,327
51355051360,age,286,106
51355058686,gge,129,232
51355067135,ebd,81,115
51355075127,bgd,132,169
51355080227,cag,136,117
51355092324,bcf,66,390
51355111466,cec,43,43
51355115512,cce,105,64
51355162586,dge,193,9
51355193132,fcc,5,229
51355199507,gdc,272,53
51355209960,gea,220,919
51355220443,fcg,85,247
51355224336,dcb,297,5
51355234294,gaa,201,106
51355249495,cdb,278,426
51355265525,cfc,123,151
51355269434,ebb,176,64
51355271676,gge,100,241
51355289499,ceb,123,271
51355297389,fde,257,162
51355305518,afb,199,9
51355333277,ecg,79,376
51355343139,bgc,236,101
51355360761,fca,21,85
51355372769,cce,190,70
51355375108,ggg,193,18
51355382321,bef,152,22
51355388716,eaf,254,300
51355397839,dac,54,95
51355451343,bfc,230,79
51355452601,gba,73,114
51355459919,bfe,50,50
51355467553,fef,289,225
51355468942,cea,172,47
51355470661,bcd,194,121
51355470882,fgb,295,169
51355509783,ada,107,38
51355519739,gdb,168,125
51355519971,fef,91,189
51355522719,gad,270,47
51355534825,eaf,272,255
51355563426,gfe,201,57
51355565841,ccg,178,463
51355584606,ffd,157,99
51355588382,ggc,80,19
51355602280,ffd,89,95
51355648577,ced,52,100
51355680242,bfb,90,47
51355706401,aag,146,191
51355710851,adg,219,234
51355724074,bag,24,252
51355731097,gdd,212,170
51355812794,gcg,234,44
51355815963,fgc,283,213
51355829756,ede,227,38
51355835838,efg,93,50
51355840186,fgd,144,125
51355848289,dff,143,82
51355849231,dec,246,230
51355889339,ddg,221,282
51355898028,efg,44,56
51355920439,dae,214,180
51355924189,cfa,10,263
51355928144,bag,184,257
51355933001,dbg,274,9
51355943839,fce,287,185
51356007040,ebb,236,53
51356008586,ecf,213,23
51356034103,bce,9,506
51356085900,dcc,220,107
51356094521,cgb,150,35
51356095063,eae,9,108
51356095377,acc,182,21
51356107138,aaf,98,68
51356149630,bfd,42,190
51356177440,aed,273,5
51356181551,cfa,27,312
51356221793,bbd,136,93
51356238469,egc,268,55
51356240206,daf,216,70
51356241900,fgg,94,157
51356244047,efb,108,318
51356261648,ggc,93,16
51356278506,cgg,156,73
51356302011,cfg,5,261
51356302789,eaa,83,24
51356331318,cdg,71,224
51356342479,def,15,209
51356361186,cba,191,160
51356366821,gca,112,109
51356370199,aad,81,269
51356393060,bcg,101,85
51356404918,bcf,6,464
51356414784,ebe,270,149
51356416892,ffb,191,120
51356421778,bgc,292,81
51356423748,dee,207,133
51356435457,cfc,150,122
51356452748,fce,35,209
51356480056,bde,118,264
51356520497,afc,21,407
51356537528,agg,151,358
51356557523,aba,131,161
51356574675,acf,95,259
51356582552,ffb,268,108
51356592567,eae,108,106
51356622852,gcc,249,187
51356627574,acg,110,66
51356662883,aaf,266,54
51356667606,fag,266,124
51356690689,dbd,198,192
51356692422,edg,201,192
51356693080,abc,261,90
51356697513,edc,96,71
51356702325,eea,188,97
51356712189,cbc,199,151
51356726725,bgf,184,5
51356744379,dgc,93,263
51356758430,ecf,75,25
51356763046,gdf,147,124
51356773456,eeg,232,307
51356792470,cee,44,5
51356822002,fdg,128,82
51356870306,dcf,109,20
51356878456,gff,243,306
51356892347,dcg,212,246
51356896451,cbc,220,172
51356900286,cae,47,91
51356904558,agb,186,181
51356929246,cca,117,177
51356935535,cgd,211,49
51356958399,ebc,88,164
51356958564,dac,210,95
51356964367,abd,264,128
51356999999,eec,73,27
51357029190,ccd,287,177
51357043492,cdf,187,105
51357109553,dcd,188,105
51357110130,gdb,95,116
51357132392,ddf,246,177
51357135757,daa,269,42
51357155576,dfg,172,61
51357158442,deg,266,146
51357160244,fab,22,272
51357201003,ddf,112,177
51357212768,bba,11,141
51357223650,fgf,67,283
51357228649,abb,175,209
51357296276,gfb,219,102
51357310959,ggg,91,17
51357327445,eac,101,119
51357333271,gge,12,265
51357347672,adf,101,174
51357349875,cgb,140,32
51357354446,cfg,287,294
51357368634,ega,291,17
51357377441,gcb,228,154
51357383156,cdc,263,92
51357398350,gga,93,98
51357413609,faf,10,224
51357426087,gbg,266,80
51357441752,adg,218,217
51357442659,bdb,11,202
51357474986,dbf,132,169
51357492231,cef,196,63
51357504817,cgf,290,286
51357538770,gbb,212,169
51357541960,fda,267,152
51357562738,ddd,19,91
51357575845,dbe,76,5
51357586014,afe,41,130
51357618886,cff,142,105
51357622213,fea,16,68
51357637640,baa,147,246
51357659932,bce,87,546
51357660774,dce,51,90
51357689681,agg,158,311
51357697844,ddg,153,304
51357712984,eec,107,23
51357746406,aff,50,332
51357750108,fff,96,213
51357763554,ccb,285,225
51357774032,cec,56,36
51357779109,fcc,101,192
51357819679,abe,61,257
51357821225,cga,118,33
51357839907,fge,298,203
51357845622,dag,69,194
51357852627,caf,195,152
51357860026,abb,228,234
51357868753,ggd,150,321
51357888548,fcb,58,213
51357894510,bfg,172,146
51357906426,gda,214,24
51357911193,ceg,107,112
51357950027,gfa,247,79
51357952072,abg,96,149
51357956850,feb,144,5
51357967286,dda,132,320
51357982123,faf,121,244
51357998129,bff,127,29
51358003337,fgg,96,157
51358009097,baa,189,243
51358035984,aea,128,21
51358048759,fdd,249,141
51358056058,gge,179,225
51358077217,cgg,99,64
51358090928,ebe,177,168
51358111002,beb,234,85
51358135047,gce,200,10
51358149509,feg,278,284
51358161643,dgf,222,43
51358188765,ggg,99,17
51358212286,dga,151,86
51358237100,ffb,215,87
51358237603,fga,298,44
51358260537,dcf,11,18
51358287396,dba,67,154
51358292431,gae,197,312
51358297727,bee,82,133
51358318852,acc,281,21
51358333429,bfe,229,53
51358358806,dec,265,200
51358360674,cga,242,38
51358381295,dgg,139,147
51358390752,dbc,152,5
51358391544,geg,55,556
51358399623,ggb,60,343
51358404111,fcc,195,224
51358428084,eeb,263,188
51358429328,bge,200,121
51358432539,gdg,262,280
51358444877,dac,89,110
51358464641,gab,192,134
51358470632,ccf,25,12
51358484741,cgf,236,306
51358504621,fbd,145,35
51358509618,dbg,232,9
51358513800,aac,267,303
51358514279,cga,241,41
51358521373,bea,35,186
51358571865,bdd,89,349
51358598708,ffc,102,139
51358606778,edc,219,82
51358627705,gcd,72,36
51358659105,bbb,148,332
51358708867,cbc,19,173
51358731791,gca,225,113
51358734912,bdc,39,102
51358746771,dad,239,197
51358774622,aeb,68,6
51358792726,cdd,146,111
51358809115,efa,166,8
51358825658,aae,162,118
51358848338,fdf,193,228
51358871166,fae,73,19
51358882342,gbe,30,93
51358932864,ffe,52,80
51358944759,cbg,203,175
51358993080,bbe,47,182
51358994367,aga,226,185
51359003127,bae,273,143
51359015078,edb,232,64
51359019521,cad,249,169
51359029088,dfa,33,40
51359032069,bca,160,146
51359034651,bfe,154,60
51359048380,agb,216,190
51359050938,eaf,116,229
51359057682,aaa,267,22
51359071558,dcd,183,93
51359072474,cgf,292,330
51359078754,aeg,118,88
51359084817,egf,152,81
51359111261,eba,205,411
51359123364,bda,285,150
51359130857,cee,218,5
51359134806,age,251,118
51359157074,edf,141,19
51359210933,eff,24,5
51359220233,ccc,156,268
51359234166,fgg,67,139
51359252670,efd,186,112
51359275621,ddb,189,114
51359286130,efc,153,180
51359307211,fad,287,201
51359328212,beg,72,40
51359377446,egb,171,24
51359382161,fbg,93,33
51359386876,fbc,269,91
51359400741,bed,288,136
51359405673,bcc,202,224
51359433967,dff,136,73
51359451680,dda,195,307
51359488870,cad,62,150
51359490544,bgd,93,179
51359492542,dca,101,32
51359530865,ebg,47,74
51359543937,ece,207,126
51359556521,gce,54,10
51359568146,dee,107,127
51359569464,bae,294,157
51359572520,gbg,205,86
51359584333,aad,64,287
51359587351,ecg,182,421
51359603360,bac,99,100
51359607615,bga,64,67
51359609403,bcb,126,238
51359613808,efg,185,64
51359615905,eag,61,69
51359619353,ace,10,76
51359647974,dfd,133,289
51359660836,eeg,119,322
51359667405,ded,261,11
51359668655,dde,287,188
51359681813,fcg,272,197
51359723380,cde,132,62
51359758764,ecb,278,111
51359770580,gda,249,28
51359774155,gdg,258,246
51359796728,bge,160,114
51359813346,cgb,107,31
51359818229,cbf,265,318
51359819204,dfe,130,123
51359835934,bbc,269,35
51359837840,adb,174,221
51359849520,eef,184,84
51359895958,fca,244,90
51359903052,aef,263,99
51359915703,egc,37,59
51359943061,cgg,179,74
51359955860,fbf,184,44
51359965032,bbf,93,70
51359966180,gbf,174,322
51359982551,dgd,110,236
51359996983,gff,195,281
51360011425,abb,35,276
51360036856,edc,41,83
51360041111,abf,205,155
51360047061,dcb,220,5
51360075550,gfc,177,168
51360076222,dcc,274,113
51360094694,bfe,244,61
51360115526,dcg,189,255
51360129194,bfa,147,189
51360141773,afa,1,50
51360151405,adf,84,177
51360165888,ddf,278,152
51360171031,ffa,79,123
51360175158,cge,138,107
51360178465,edc,116,85
51360207090,cga,133,48
51360209812,dgb,245,376
51360234439,bdf,112,12
51360251511,eed,167,28
51360262653,age,8,108
51360267173,dbd,82,215
51360285141,ffd,40,87
51360286095,ebc,80,180
51360290903,fdc,260,30
51360292663,cgg,103,75
51360310194,fac,199,279
51360329138,cac,142,101
51360340752,eef,169,83
51360364185,abc,25,93
51360404721,afb,192,9
51360407329,ged,28,342
51360407683,ebb,298,62
51360414229,fgd,195,103
51360421887,ggc,91,15
51360428338,bcb,123,197
51360429488,fec,18,196
51360437891,gba,33,132
51360440721,bgg,27,21
51360463777,gda,167,26
51360465427,aeg,256,70
51360498601,fab,212,323
51360501525,adg,83,197
51360509287,fcd,96,27
51360560557,edd,89,85
51360561453,ceb,53,257
51360568157,cgc,261,81
51360580852,acg,59,77
51360606622,ccg,30,546
51360665141,abd,229,133
51360685130,dab,279,76
51360689567,bgb,291,11
51360709467,cab,237,349
51360710614,afd,61,272
51360712243,fac,133,323
51360715924,cea,3,47
51360730174,bdb,10,193
51360731340,ffg,40,148
51360755285,bbf,224,79
51360755894,bab,157,264
51360766384,ege,146,221
51360780850,ade,110,21
51360781819,afd,173,315
51360794562,cdf,149,110
51360846455,cbb,142,230
51360850166,cga,145,39
51360871751,aab,249,15
51360873426,egb,218,25
51360880221,gfd,141,59
51360895184,bag,41,249
51360959781,fba,261,38
51361012991,deg,163,134
51361018263,cfe,269,154
51361024623,eca,53,187
51361043166,aca,83,426
51361064045,gbc,110,225
51361071442,gae,118,321
51361087489,eag,171,55
51361089678,agf,290,24
51361097414,ccd,237,187
51361111203,acf,152,261
51361113506,caa,71,72
51361134835,ebf,179,68
51361139902,bdc,9,84
51361148410,caa,135,64
51361199542,fbe,77,160
51361217164,fag,267,121
51361235118,cbe,296,10
51361238786,geb,54,110
51361247295,dbb,205,97
51361256351,fab,37,358
51361271558,dda,31,343
51361275172,aba,54,183
51361287626,bfd,194,226
51361288220,bdd,99,279
51361303864,agd,41,113
51361304291,ecc,94,31
51361309385,bba,78,157
51361310946,cfb,219,25
51361324405,ade,51,22
51361353462,egg,251,5
51361368624,gdc,240,42
51361376875,cdc,236,80
51361380750,bce,202,513
51361389158,bbd,223,81
51361401743,gde,102,333
51361406021,acd,134,66
51361406151,caf,92,179
51361423303,bad,66,314
51361436300,dbe,20,5
51361440098,gaa,278,104
51361446259,bca,221,143
51361447165,aaf,274,62
51361470515,cac,92,92
51361473226,fcf,211,47
51361476968,ddc,90,234
51361479895,fea,217,55
51361481738,fdf,36,237
51361507488,eba,209,378
51361512992,gec,141,214
51361555667,gdc,252,43
51361564718,add,168,86
51361571337,aec,86,164
51361581586,adc,135,102
51361595193,gcf,57,83
51361706777,bad,59,351
51361719786,fge,71,188
51361738050,ffb,290,93
51361758800,beb,245,83
51361768903,bce,31,410
51361789096,cbe,124,10
51361803283,bac,21,89
51361805159,bbg,242,174
51361880206,dab,147,86
51361901085,gag,275,9
51361940243,ggf,14,86
51361944738,fed,250,36
51361946734,agg,118,345
51361946779,gdd,85,141
51361950358,efg,175,62
51361967846,ccb,25,263
51361967960,gaf,265,205
51361984224,daf,184,63
51361985294,aea,253,17
51362009795,cda,278,185
51362018716,bbe,277,187
51362020103,aaa,146,23
51362021822,def,168,206
51362030449,afc,228,476
51362073211,gdg,173,282
51362080435,bcg,146,89
51362088287,fdd,116,138
51362113003,bcf,106,533
51362116839,ffg,164,171
51362139378,bfb,41,44
51362139711,dba,111,138
51362168382,geg,33,567
51362183818,fed,297,29
51362192556,cfd,166,350
51362200135,cec,271,30
51362218258,efc,108,151
51362262413,agc,17,41
51362277860,dcg,227,247
51362304535,bdg,224,202
51362308004,ace,169,61
51362321019,eaa,242,22
51362343753,gbd,43,151
51362362697,bee,229,151
51362379056,aee,177,233
51362400400,cbc,206,176
51362408162,adf,117,203
51362409088,ecf,2,21
51362413835,cce,80,77
51362455060,fcc,103,215
51362460130,feg,232,292
51362480746,dcd,236,107
51362490627,bbc,270,35
51362498248,ead,230,5
51362506616,fbc,279,80
51362508133,ccf,228,10
51362514454,ecc,144,35
51362529817,dfc,114,139
51362545384,gcg,191,37
51362549602,dfb,34,96
51362555101,deb,233,110
51362599107,efd,267,120
51362602596,gfe,230,53
51362619804,fbd,120,37
51362626543,bdb,97,200
51362636639,agg,67,348
51362659658,ede,26,34
51362688261,cab,194,404
51362693822,bea,275,197
51362711785,dae,259,167
51362720295,aeb,24,6
51362770952,aef,259,99
51362779667,eef,47,77
51362788924,gbd,86,146
51362796401,bfc,187,82
51362815876,fba,199,44
51362818258,bec,215,150
51362820508,faa,136,127
51362825435,dbd,251,223
51362854392,acb,71,170
51362855412,fef,177,223
51362860633,gdf,77,106
51362863492,ced,276,81
51362886908,dfg,23,70
51362940040,efb,23,333
51362961222,aed,141,5
51362995923,bcg,232,83
51363013026,adg,80,204
51363017190,cga,45,44
51363019413,dac,251,90
51363054694,efe,6,115
51363057598,cdf,200,103
51363070365,afb,126,9
51363083627,ffc,20,159
51363102104,gcf,9,92
51363123192,efa,80,7
51363143139,ecd,210,209
51363148188,dff,281,60
51363170861,egd,65,374
51363183813,gac,270,293
51363185583,eab,48,171
51363187470,bbb,94,341
51363188701,fgb,293,175
51363253761,fde,71,140
51363258489,ccd,89,157
51363271949,eae,67,112
51363319372,cga,151,40
51363345501,acg,99,78
51363361201,eeb,69,152
51363361388,dce,28,105
51363370523,dec,193,236
51363371508,ece,203,104
51363371525,agg,148,382
51363386290,eda,265,259
51363414378,fgg,98,132
51363419499,ccb,201,260
51363421441,gdb,53,112
51363440583,bag,291,296
51363466969,eee,137,29
51363471527,def,3,232
51363475737,beg,9,39
51363483176,bga,5,59
51363484169,dec,283,198
51363501124,bcc,247,235
51363513884,cgf,31,280
51363533454,cdd,184,101
51363557730,dea,78,155
51363562546,gdc,115,51
51363563649,bab,138,237
51363583021,dge,242,8
51363607344,cba,51,168
51363643930,cef,65,53
51363647724,aag,176,217
51363653935,gea,59,900
51363669270,fdf,299,263
51363678613,cec,152,24
51363691265,ddd,144,78
51363692296,fec,136,166
51363710023,gee,294,175
51363717439,bfd,276,239
51363728757,gff,191,241
51363730057,bef,23,25
51363752847,aee,260,216
51363764169,fdb,257,314
51363778019,cag,186,95
51363790827,dba,166,125
51363817207,bfg,124,119
51363829470,gdd,61,121
51363832342,ggd,159,346
51363849029,dbe,104,5
51363866146,cfa,104,262
51363894957,ddc,215,194
51363897178,dba,41,111
51363901793,dce,212,109
51363905783,gfg,123,257
51363925264,ced,167,66
51363983466,dfb,14,104
51363984125,gae,275,327
51364002169,aac,51,245
51364035920,gef,61,138
51364038639,fce,10,229
51364066484,fbb,180,149
51364100313,bfa,179,179
51364105177,afa,241,46
51364123552,eff,276,5
51364188268,gaf,224,170
51364217476,ega,21,13
51364223638,ada,293,38
51364230653,bfg,22,133
51364258842,bgc,112,83
51364351931,cff,232,92
51364369876,cea,144,43
51364375911,ggg,270,16
51364376289,gaa,241,85
51364382355,gbc,35,265
51364392827,dfe,4,111
51364418971,dae,138,195
51364430653,fee,115,312
51364451519,acd,24,66
51364471132,afg,125,192
51364476989,aab,2,14
51364496988,cce,74,87
51364514486,cdg,226,228
51364518447,cbg,96,196
51364529321,cdd,37,99
51364546414,add,281,86
51364552243,baf,136,128
51364552890,dag,222,157
51364564431,adb,289,232
51364567700,add,214,82
51364588627,gad,85,46
51364613060,gcc,13,190
51364636049,fgc,199,191
51364656768,fda,219,130
51364704343,ead,170,5
51364735146,efb,32,286
51364765075,cae,230,89
51364785422,gfa,37,74
51364831710,bgf,32,5
51364854338,fdb,87,370
51364860121,ffd,79,85
51364886972,ebb,121,53
51364906409,gbg,137,101
51364913848,cbd,287,40
51364914920,cbf,248,343
51364921788,dgf,266,48
51364947073,fgd,161,111
51364957499,cee,102,5
51364962000,acg,5,64
51364964031,edg,269,203
51364967942,ebd,39,106
51364988458,aaa,148,18
51364999678,fdg,110,68
51365034494,agd,49,129
51365037685,cdb,184,362
51365038634,cfc,220,134
51365039418,egb,45,24
51365046167,bea,50,165
51365059535,dbg,88,8
51365074444,fbc,247,67
51365081747,gfa,241,88
51365111378,bbc,138,39
51365134796,bae,243,125
51365167676,gdg,18,262
51365171180,gbc,60,238
51365177609,daa,208,33
51365189111,cgd,138,44
51365191343,bcd,132,96
51365201323,bdc,119,95
51365214688,eea,262,89
51365243593,def,91,190
51365251659,fcf,268,48
51365256748,gfc,31,161
51365270252,cfg,199,235
51365270858,bfc,60,66
51365314260,fcb,237,219
51365323616,eab,128,181
51365333535,ceg,252,95
51365355753,fbb,202,177
51365381970,aaa,91,20
51365381998,dgg,93,133
51365382797,afb,262,7
51365461172,abg,58,123
51365526081,bde,298,274
51365526495,bfa,122,168
51365566168,fbc,254,64
51365574711,gba,173,147
51365575497,dde,280,159
51365577954,gee,200,157
51365610467,dcf,63,17
51365632142,eag,266,53
51365659871,dad,55,195
51365689168,dac,103,94
51365691448,dff,198,65
51365719172,aff,39,332
51365736113,cbe,2,8
51365737764,faf,294,222
51365741063,fab,113,286
51365782871,ddc,19,182
51365788950,gaa,297,87
51365789102,gcd,88,34
51365790024,gfb,6,102
51365795621,eaf,147,258
51365797436,aeg,294,56
51365799861,cde,253,73
51365800289,edb,49,69
51365856064,dad,188,157
51365856958,fcb,226,197
51365880674,cca,168,169
51365886218,bff,47,23
51365895871,dfd,50,303
51365910652,cda,18,220
51365928911,afd,167,362
51365949523,cdb,163,293
51365954002,ccc,34,254
51365958926,abb,212,262
51365992260,gae,68,284
51365997763,fga,132,41
51366003098,gfe,30,53
51366004159,egc,93,61
51366004668,ege,257,196
51366023308,ffg,249,159
51366029855,ffc,72,162
51366030453,bdf,218,10
51366053618,dag,3,183
51366064490,gbc,284,202
51366098503,cec,170,24
51366117061,cdg,56,216
51366133220,bcg,244,78
51366157561,bgd,64,191
51366168570,cfb,150,23
51366189975,ddf,68,176
51366212990,fga,189,46
51366218738,gcc,120,169
51366228856,aef,234,83
51366238125,bgb,208,12
51366266466,dab,101,71
51366270698,eba,248,404
51366285857,dgc,17,218
51366305163,abe,235,277
51366307230,ecb,83,95
51366339147,ccf,262,10
51366340460,afe,247,110
51366350897,ede,77,36
51366362412,bbd,32,67
51366374453,feg,286,312
51366394480,abd,222,146
51366409375,gab,118,121
51366413902,cea,21,39
51366416838,edg,17,217
51366426397,agb,163,169
51366429707,gdc,277,41
51366475915,fge,218,159
51366491620,ebf,262,55
51366499390,ffe,122,66
51366503826,egb,93,25
51366511369,bdd,215,309
51366520393,fgf,291,305
51366535097,dge,85,6
51366538638,cbb,65,255
51366548702,gdd,222,101
51366551836,gcb,185,177
51366555249,eac,120,128
51366562468,caf,250,171
51366608629,dbd,154,245
51366616586,eeg,184,283
51366625532,beg,34,42
51366639503,caf,144,136
51366669898,ffc,269,173
51366683178,egf,156,71
51366711354,gga,64,81
51366713922,caa,155,57
51366729334,dac,183,83
51366754207,dcc,223,131
51366775449,gef,242,114
51366783632,cgb,257,29
51366798496,dda,222,373
51366802618,gce,200,10
51366858009,gab,97,125
51366873908,aeb,27,5
51366888067,feb,49,5
51366908931,egd,17,362
51366936079,ddg,141,343
51366958259,gaf,211,180
51366965478,dcg,206,259
51366969607,acf,269,219
51366977590,abc,219,91
51366989496,aag,4,188
51366993825,bab,182,251
51366997756,egc,52,65
51367007721,acf,176,216
51367011552,gca,108,105
51367013308,fed,191,28
51367015452,fbg,180,35
51367019167,gbf,50,370
51367024764,gge,274,198
51367032420,dfc,216,140
51367041631,gbb,144,152
51367125177,cee,82,5
51367146398,daf,176,56
51367149368,gfa,261,96
51367155888,bcb,82,171
51367167470,fca,21,81
51367236291,bac,154,79
51367245921,ded,224,10
51367250990,gdb,126,119
51367263596,eec,168,19
51367266920,gda,85,27
51367281472,bbf,132,87
51367288103,dbf,74,148
51367293726,agc,76,36
51367299985,gee,244,152
51367300622,fbd,236,31
51367326275,ebe,263,178
51367336540,dgg,74,135
51367350612,ffb,59,103
51367362125,fgd,174,124
51367377619,gff,221,207
51367423428,fff,266,227
51367431096,adg,65,195
51367438550,gbe,134,108
51367461231,dbc,294,5
51367485112,gag,148,9
51367494164,dfa,131,32
51367507521,cbg,285,192
51367508692,efc,271,146
51367569620,bcg,236,65
51367577150,bca,128,160
51367578370,eee,177,28
51367611265,cac,278,92
51367614021,aca,76,485
51367627700,eag,91,58
51367696841,edf,236,16
51367699515,dfa,208,26
51367716974,gaf,28,158
51367760615,bce,41,336
51367764158,acc,229,23
51367768323,fad,276,186
51367773764,dce,121,111
51367782337,eaa,117,25
51367808923,cgf,108,327
51367819706,aga,119,149
51367820775,fee,163,336
51367821130,gac,258,254
51367821607,adc,68,117
51367826393,gfb,208,103
51367879012,bac,174,77
51367897633,ggd,27,390
51367900391,aae,252,100
51367914144,cdf,33,87
51367943828,baa,37,238
51367963477,fga,28,37
51367965175,ged,191,362
51367974520,ead,21,5
51367988567,gec,239,201
51368013066,dae,84,196
51368014809,cgb,33,32
51368031264,cgg,121,81
51368081593,ffe,10,56
51368099869,ced,164,62
51368105039,ddb,131,109
51368107342,gcd,127,31
51368109225,bac,58,85
51368113060,caa,78,60
51368114480,ggb,65,353
51368143515,fdc,266,34
51368159108,age,61,102
51368159732,dca,255,35
51368183870,dbf,181,128
51368185808,dga,269,89
51368191067,agf,225,27
51368200252,deg,204,155
51368221591,bce,282,393
51368222729,gae,153,309
51368255205,cgg,249,89
51368263868,bfa,280,144
51368297539,fbf,7,43
51368309220,dgd,201,231
51368312558,gaf,142,139
51368329618,gde,244,342
51368338609,fea,235,52
51368360300,cef,155,58
51368369215,ddd,3,74
51368376107,cca,179,160
51368377398,aec,84,178
51368410992,eda,175,230
51368422363,ceg,89,84
51368468160,cbf,14,301
51368475770,ebg,194,59
51368478188,dcf,41,13
51368484115,baf,193,122
51368498588,fdf,274,305
51368505952,cad,152,157
51368513733,abf,18,134
51368516454,gbb,6,135
51368535094,abc,270,80
51368546130,bga,175,69
51368546425,bdc,137,113
51368563570,eea,49,96
51368574003,dfg,52,66
51368580053,efg,292,65
51368628654,gac,237,302
51368634107,gbc,226,224
51368641241,bge,274,104
51368651946,bfc,108,52
51368716807,bed,264,140
51368726403,eec,100,17
51368755042,fdd,177,125
51368818113,cab,253,456
51368820238,bda,23,168
51368827821,cfd,195,329
51368830665,ecg,203,412
51368854831,fae,276,17
51368864455,eaf,40,229
51368871093,aeg,230,50
51368880790,baf,247,119
51368888683,agb,245,170
51368898863,bfe,18,58
51368911544,gda,125,27
51368917635,ace,200,71
51368940295,deb,67,102
51368990842,geb,140,129
51369006068,edf,168,18
51369014642,ada,60,45
51369023947,ccd,244,150
51369043650,bbe,68,151
51369058063,ebc,149,198
51369060736,ccg,252,507
51369063759,def,141,155
51369075137,cff,64,80
51369104876,dca,177,34
51369108409,cdc,164,94
51369170452,caa,229,48
51369171146,dee,143,134
51369182072,edc,215,101
51369228394,fef,177,218
51369268265,bfb,138,43
51369273912,egb,14,21
51369279115,aba,177,170
51369285971,dfb,5,115
51369289301,bda,177,169
51369289998,egb,147,23
51369308911,bff,64,23
51369315931,cdd,287,98
51369327052,ead,272,5
51369327354,aea,83,17
